studentID,CourseID,Month,Attendance_Percentage
E4551,CSET211,November,38
E4551,CSET211,December,35
E4551,CSET201,July,62
E4551,CSET201,August,50
E4551,CSET201,September,48
E4551,CSET201,October,40
E4551,CSET201,November,36
E4551,CSET201,December,35
E4552,CSET243,July,59
E4552,CSET243,August,50
E4552,CSET243,September,51
E4552,CSET243,October,48
E4552,CSET243,November,40
E4552,CSET243,December,37
E4552,CSET240,July,55
E4552,CSET240,August,57
E4552,CSET240,September,51
E4552,CSET240,October,49
E4552,CSET240,November,39
E4552,CSET240,December,37
E4552,CSET211,July,62
E4552,CSET211,August,51
E4552,CSET211,September,51
E4552,CSET211,October,45
E4552,CSET211,November,36
E4552,CSET211,December,35
E4552,CSET201,July,61
E4552,CSET201,August,57
E4552,CSET201,September,56
E4552,CSET201,October,41
E4552,CSET201,November,39
E4552,CSET201,December,38
E4553,CSET243,July,76
E4553,CSET243,August,69
E4553,CSET243,September,68
E4553,CSET243,October,64
E4553,CSET243,November,62
E4553,CSET243,December,66
E4553,CSET240,July,80
E4553,CSET240,August,71
E4553,CSET240,September,68
E4553,CSET240,October,65
E4553,CSET240,November,64
E4553,CSET240,December,57
E4553,CSET211,July,79
E4553,CSET211,August,71
E4553,CSET211,September,74
E4553,CSET211,October,64
E4553,CSET211,November,61
E4553,CSET211,December,63
E4553,CSET201,July,74
E4553,CSET201,August,70
E4553,CSET201,September,68
E4553,CSET201,October,64
E4553,CSET201,November,67
E4553,CSET201,December,63
E4554,CSET243,July,87
E4554,CSET243,August,86
E4554,CSET243,September,88
E4554,CSET243,October,85
E4554,CSET243,November,91
E4554,CSET243,December,82
E4554,CSET240,July,93
E4554,CSET240,August,87
E4554,CSET240,September,89
E4554,CSET240,October,87
E4554,CSET240,November,84
E4554,CSET240,December,88
E4554,CSET211,July,94
E4554,CSET211,August,87
E4554,CSET211,September,91
E4554,CSET211,October,87
E4554,CSET211,November,86
E4554,CSET211,December,80
E4554,CSET201,July,88
E4554,CSET201,August,84
E4554,CSET201,September,90
E4554,CSET201,October,87
E4554,CSET201,November,88
E4554,CSET201,December,86
E4555,CSET243,July,95
E4555,CSET243,August,90
E4555,CSET243,September,88
E4555,CSET243,October,86
E4555,CSET243,November,89
E4555,CSET243,December,90
E4555,CSET240,July,84
E4555,CSET240,August,88
E4555,CSET240,September,87
E4555,CSET240,October,84
E4555,CSET240,November,84
E4555,CSET240,December,82
E4555,CSET211,July,87
E4555,CSET211,August,93
E4555,CSET211,September,84
E4555,CSET211,October,85
E4555,CSET211,November,81
E4555,CSET211,December,87
E4555,CSET201,July,86
E4555,CSET201,August,88
E4555,CSET201,September,85
E4555,CSET201,October,86
E4555,CSET201,November,88
E4555,CSET201,December,81
E4556,CSET243,July,87
E4556,CSET243,August,88
E4556,CSET243,September,86
E4556,CSET243,October,84
E4556,CSET243,November,85
E4556,CSET243,December,87
E4556,CSET240,July,93
E4556,CSET240,August,88
E4556,CSET240,September,89
E4556,CSET240,October,82
E4556,CSET240,November,82
E4556,CSET240,December,82
E4556,CSET211,July,90
E4556,CSET211,August,86
E4556,CSET211,September,89
E4556,CSET211,October,85
E4556,CSET211,November,82
E4556,CSET211,December,89
E4556,CSET201,July,92
E4556,CSET201,August,94
E4556,CSET201,September,86
E4556,CSET201,October,88
E4556,CSET201,November,82
E4556,CSET201,December,89
E4557,CSET243,July,63
E4557,CSET243,August,53
E4557,CSET243,September,51
E4557,CSET243,October,46
E4557,CSET243,November,39
E4557,CSET243,December,36
E4557,CSET240,July,60
E4557,CSET240,August,51
E4557,CSET240,September,47
E4557,CSET240,October,49
E4557,CSET240,November,43
E4557,CSET240,December,37
E4557,CSET211,July,57
E4557,CSET211,August,54
E4557,CSET211,September,46
E4557,CSET211,October,39
E4557,CSET211,November,38
E4557,CSET211,December,34
E4557,CSET201,July,55
E4557,CSET201,August,59
E4557,CSET201,September,48
E4557,CSET201,October,43
E4557,CSET201,November,41
E4557,CSET201,December,37
E4558,CSET243,July,93
E4558,CSET243,August,85
E4558,CSET243,September,82
E4558,CSET243,October,86
E4558,CSET243,November,92
E4558,CSET243,December,84
E4558,CSET240,July,84
E4558,CSET240,August,90
E4558,CSET240,September,85
E4558,CSET240,October,86
E4558,CSET240,November,89
E4558,CSET240,December,83
E4558,CSET211,July,87
E4558,CSET211,August,86
E4558,CSET211,September,86
E4558,CSET211,October,91
E4558,CSET211,November,91
E4558,CSET211,December,83
E4558,CSET201,July,96
E4558,CSET201,August,86
E4558,CSET201,September,88
E4558,CSET201,October,87
E4558,CSET201,November,83
E4558,CSET201,December,81
E4559,CSET243,July,82
E4559,CSET243,August,85
E4559,CSET243,September,90
E4559,CSET243,October,86
E4559,CSET243,November,85
E4559,CSET243,December,87
E4559,CSET240,July,89
E4559,CSET240,August,90
E4559,CSET240,September,87
E4559,CSET240,October,84
E4559,CSET240,November,87
E4559,CSET240,December,89
E4559,CSET211,July,85
E4559,CSET211,August,84
E4559,CSET211,September,88
E4559,CSET211,October,86
E4559,CSET211,November,86
E4559,CSET211,December,89
E4559,CSET201,July,87
E4559,CSET201,August,86
E4559,CSET201,September,92
E4559,CSET201,October,82
E4559,CSET201,November,87
E4559,CSET201,December,80
E4560,CSET243,July,86
E4560,CSET243,August,88
E4560,CSET243,September,89
E4560,CSET243,October,94
E4560,CSET243,November,88
E4560,CSET243,December,81
E4560,CSET240,July,88
E4560,CSET240,August,84
E4560,CSET240,September,86
E4560,CSET240,October,91
E4560,CSET240,November,85
E4560,CSET240,December,91
E4560,CSET211,July,88
E4560,CSET211,August,92
E4560,CSET211,September,92
E4560,CSET211,October,87
E4560,CSET211,November,86
E4560,CSET211,December,88
E4560,CSET201,July,90
E4560,CSET201,August,88
E4560,CSET201,September,86
E4560,CSET201,October,85
E4560,CSET201,November,85
E4560,CSET201,December,88
E4561,CSET243,July,60
E4561,CSET243,August,58
E4561,CSET243,September,52
E4561,CSET243,October,43
E4561,CSET243,November,42
E4561,CSET243,December,36
E4561,CSET240,July,59
E4561,CSET240,August,56
E4561,CSET240,September,50
E4561,CSET240,October,49
E4561,CSET240,November,39
E4561,CSET240,December,39
E4561,CSET211,July,58
E4561,CSET211,August,52
E4561,CSET211,September,47
E4561,CSET211,October,42
E4561,CSET211,November,40
E4561,CSET211,December,39
E4561,CSET201,July,64
E4561,CSET201,August,57
E4561,CSET201,September,53
E4561,CSET201,October,47
E4561,CSET201,November,39
E4561,CSET201,December,32
E4562,CSET243,July,75
E4562,CSET243,August,72
E4562,CSET243,September,71
E4562,CSET243,October,68
E4562,CSET243,November,62
E4562,CSET243,December,58
E4562,CSET240,July,71
E4562,CSET240,August,68
E4562,CSET240,September,67
E4562,CSET240,October,64
E4562,CSET240,November,64
E4562,CSET240,December,63
E4562,CSET211,July,77
E4562,CSET211,August,69
E4562,CSET211,September,69
E4562,CSET211,October,62
E4562,CSET211,November,60
E4562,CSET211,December,61
E4562,CSET201,July,74
E4562,CSET201,August,68
E4562,CSET201,September,70
E4562,CSET201,October,62
E4562,CSET201,November,62
E4562,CSET201,December,62
E4563,CSET243,July,89
E4563,CSET243,August,90
E4563,CSET243,September,84
E4563,CSET243,October,85
E4563,CSET243,November,89
E4563,CSET243,December,90
E4563,CSET240,July,90
E4563,CSET240,August,90
E4563,CSET240,September,83
E4563,CSET240,October,85
E4563,CSET240,November,84
E4563,CSET240,December,82
E4563,CSET211,July,93
E4563,CSET211,August,90
E4563,CSET211,September,91
E4563,CSET211,October,91
E4563,CSET211,November,80
E4563,CSET211,December,84
E4563,CSET201,July,88
E4563,CSET201,August,85
E4563,CSET201,September,85
E4563,CSET201,October,86
E4563,CSET201,November,80
E4563,CSET201,December,86
E4564,CSET243,July,62
E4564,CSET243,August,52
E4564,CSET243,September,46
E4564,CSET243,October,41
E4564,CSET243,November,42
E4564,CSET243,December,33
E4564,CSET240,July,57
E4564,CSET240,August,55
E4564,CSET240,September,51
E4564,CSET240,October,44
E4564,CSET240,November,37
E4564,CSET240,December,37
E4564,CSET211,July,56
E4564,CSET211,August,55
E4564,CSET211,September,47
E4564,CSET211,October,49
E4564,CSET211,November,39
E4564,CSET211,December,32
E4564,CSET201,July,56
E4564,CSET201,August,54
E4564,CSET201,September,53
E4564,CSET201,October,44
E4564,CSET201,November,44
E4564,CSET201,December,34
E4565,CSET243,July,87
E4565,CSET243,August,85
E4565,CSET243,September,88
E4565,CSET243,October,82
E4565,CSET243,November,83
E4565,CSET243,December,84
E4565,CSET240,July,90
E4565,CSET240,August,89
E4565,CSET240,September,90
E4565,CSET240,October,87
E4565,CSET240,November,85
E4565,CSET240,December,84
E4565,CSET211,July,90
E4565,CSET211,August,85
E4565,CSET211,September,90
E4565,CSET211,October,87
E4565,CSET211,November,88
E4565,CSET211,December,86
E4565,CSET201,July,92
E4565,CSET201,August,86
E4565,CSET201,September,87
E4565,CSET201,October,82
E4565,CSET201,November,82
E4565,CSET201,December,84
E4566,CSET243,July,93
E4566,CSET243,August,95
E4566,CSET243,September,98
E4566,CSET243,October,98
E4566,CSET243,November,96
E4566,CSET243,December,93
E4566,CSET240,July,100
E4566,CSET240,August,98
E4566,CSET240,September,100
E4566,CSET240,October,98
E4566,CSET240,November,99
E4566,CSET240,December,98
E4566,CSET211,July,98
E4566,CSET211,August,99
E4566,CSET211,September,99
E4566,CSET211,October,93
E4566,CSET211,November,100
E4566,CSET211,December,96
E4566,CSET201,July,95
E4566,CSET201,August,98
E4566,CSET201,September,97
E4566,CSET201,October,100
E4566,CSET201,November,97
E4566,CSET201,December,98
E4567,CSET243,July,83
E4567,CSET243,August,85
E4567,CSET243,September,88
E4567,CSET243,October,89
E4567,CSET243,November,91
E4567,CSET243,December,80
E4567,CSET240,July,94
E4567,CSET240,August,90
E4567,CSET240,September,87
E4567,CSET240,October,87
E4567,CSET240,November,91
E4567,CSET240,December,88
E4567,CSET211,July,84
E4567,CSET211,August,95
E4567,CSET211,September,89
E4567,CSET211,October,82
E4567,CSET211,November,85
E4567,CSET211,December,85
E4567,CSET201,July,87
E4567,CSET201,August,86
E4567,CSET201,September,83
E4567,CSET201,October,90
E4567,CSET201,November,88
E4567,CSET201,December,84
E4568,CSET243,July,91
E4568,CSET243,August,85
E4568,CSET243,September,88
E4568,CSET243,October,87
E4568,CSET243,November,86
E4568,CSET243,December,84
E4568,CSET240,July,85
E4568,CSET240,August,90
E4568,CSET240,September,87
E4568,CSET240,October,87
E4568,CSET240,November,83
E4568,CSET240,December,81
E4568,CSET211,July,91
E4568,CSET211,August,86
E4568,CSET211,September,88
E4568,CSET211,October,83
E4568,CSET211,November,87
E4568,CSET211,December,84
E4568,CSET201,July,89
E4568,CSET201,August,91
E4568,CSET201,September,91
E4568,CSET201,October,89
E4568,CSET201,November,84
E4568,CSET201,December,85
E4569,CSET243,July,58
E4569,CSET243,August,57
E4569,CSET243,September,49
E4569,CSET243,October,44
E4569,CSET243,November,37
E4569,CSET243,December,31
E4569,CSET240,July,61
E4569,CSET240,August,58
E4569,CSET240,September,50
E4569,CSET240,October,41
E4569,CSET240,November,39
E4569,CSET240,December,34
E4569,CSET211,July,62
E4569,CSET211,August,54
E4569,CSET211,September,46
E4569,CSET211,October,47
E4569,CSET211,November,44
E4569,CSET211,December,35
E4569,CSET201,July,57
E4569,CSET201,August,52
E4569,CSET201,September,53
E4569,CSET201,October,45
E4569,CSET201,November,37
E4569,CSET201,December,40
E4570,CSET243,July,72
E4570,CSET243,August,70
E4570,CSET243,September,69
E4570,CSET243,October,66
E4570,CSET243,November,65
E4570,CSET243,December,62
E4570,CSET240,July,71
E4570,CSET240,August,73
E4570,CSET240,September,63
E4570,CSET240,October,62
E4570,CSET240,November,62
E4570,CSET240,December,59
E4570,CSET211,July,77
E4570,CSET211,August,75
E4570,CSET211,September,65
E4570,CSET211,October,63
E4570,CSET211,November,63
E4570,CSET211,December,60
E4570,CSET201,July,78
E4570,CSET201,August,70
E4570,CSET201,September,70
E4570,CSET201,October,62
E4570,CSET201,November,62
E4570,CSET201,December,58
E4571,CSET243,July,88
E4571,CSET243,August,84
E4571,CSET243,September,92
E4571,CSET243,October,85
E4571,CSET243,November,85
E4571,CSET243,December,83
E4571,CSET240,July,93
E4571,CSET240,August,90
E4571,CSET240,September,87
E4571,CSET240,October,86
E4571,CSET240,November,83
E4571,CSET240,December,85
E4571,CSET211,July,91
E4571,CSET211,August,86
E4571,CSET211,September,84
E4571,CSET211,October,95
E4571,CSET211,November,82
E4571,CSET211,December,83
E4571,CSET201,July,86
E4571,CSET201,August,88
E4571,CSET201,September,86
E4571,CSET201,October,91
E4571,CSET201,November,81
E4571,CSET201,December,82
E4572,CSET243,July,78
E4572,CSET243,August,70
E4572,CSET243,September,68
E4572,CSET243,October,68
E4572,CSET243,November,67
E4572,CSET243,December,63
E4572,CSET240,July,70
E4572,CSET240,August,72
E4572,CSET240,September,71
E4572,CSET240,October,67
E4572,CSET240,November,62
E4572,CSET240,December,56
E4572,CSET211,July,76
E4572,CSET211,August,70
E4572,CSET211,September,67
E4572,CSET211,October,69
E4572,CSET211,November,58
E4572,CSET211,December,61
E4572,CSET201,July,73
E4572,CSET201,August,74
E4572,CSET201,September,73
E4572,CSET201,October,71
E4572,CSET201,November,69
E4572,CSET201,December,62
E4573,CSET243,July,87
E4573,CSET243,August,88
E4573,CSET243,September,87
E4573,CSET243,October,80
E4573,CSET243,November,86
E4573,CSET243,December,85
E4573,CSET240,July,87
E4573,CSET240,August,90
E4573,CSET240,September,83
E4573,CSET240,October,85
E4573,CSET240,November,87
E4573,CSET240,December,87
E4573,CSET211,July,89
E4573,CSET211,August,91
E4573,CSET211,September,91
E4573,CSET211,October,87
E4573,CSET211,November,85
E4573,CSET211,December,85
E4573,CSET201,July,89
E4573,CSET201,August,82
E4573,CSET201,September,84
E4573,CSET201,October,89
E4573,CSET201,November,86
E4573,CSET201,December,83
E4574,CSET243,July,75
E4574,CSET243,August,73
E4574,CSET243,September,68
E4574,CSET243,October,69
E4574,CSET243,November,65
E4574,CSET243,December,64
E4574,CSET240,July,74
E4574,CSET240,August,70
E4574,CSET240,September,67
E4574,CSET240,October,69
E4574,CSET240,November,62
E4574,CSET240,December,57
E4574,CSET211,July,77
E4574,CSET211,August,70
E4574,CSET211,September,72
E4574,CSET211,October,70
E4574,CSET211,November,59
E4574,CSET211,December,61
E4574,CSET201,July,78
E4574,CSET201,August,70
E4574,CSET201,September,67
E4574,CSET201,October,67
E4574,CSET201,November,64
E4574,CSET201,December,68
E4575,CSET243,July,72
E4575,CSET243,August,68
E4575,CSET243,September,70
E4575,CSET243,October,65
E4575,CSET243,November,64
E4575,CSET243,December,56
E4575,CSET240,July,73
E4575,CSET240,August,71
E4575,CSET240,September,78
E4575,CSET240,October,63
E4575,CSET240,November,65
E4575,CSET240,December,59
E4575,CSET211,July,70
E4575,CSET211,August,69
E4575,CSET211,September,73
E4575,CSET211,October,63
E4575,CSET211,November,62
E4575,CSET211,December,61
E4575,CSET201,July,70
E4575,CSET201,August,76
E4575,CSET201,September,65
E4575,CSET201,October,68
E4575,CSET201,November,64
E4575,CSET201,December,58
E4576,CSET243,July,89
E4576,CSET243,August,89
E4576,CSET243,September,88
E4576,CSET243,October,88
E4576,CSET243,November,87
E4576,CSET243,December,91
E4576,CSET240,July,93
E4576,CSET240,August,93
E4576,CSET240,September,82
E4576,CSET240,October,89
E4576,CSET240,November,88
E4576,CSET240,December,85
E4576,CSET211,July,90
E4576,CSET211,August,83
E4576,CSET211,September,88
E4576,CSET211,October,85
E4576,CSET211,November,83
E4576,CSET211,December,82
E4576,CSET201,July,90
E4576,CSET201,August,81
E4576,CSET201,September,84
E4576,CSET201,October,88
E4576,CSET201,November,87
E4576,CSET201,December,82
E4577,CSET243,July,88
E4577,CSET243,August,83
E4577,CSET243,September,89
E4577,CSET243,October,92
E4577,CSET243,November,88
E4577,CSET243,December,90
E4577,CSET240,July,94
E4577,CSET240,August,88
E4577,CSET240,September,88
E4577,CSET240,October,90
E4577,CSET240,November,79
E4577,CSET240,December,87
E4577,CSET211,July,86
E4577,CSET211,August,88
E4577,CSET211,September,86
E4577,CSET211,October,88
E4577,CSET211,November,88
E4577,CSET211,December,84
E4577,CSET201,July,93
E4577,CSET201,August,95
E4577,CSET201,September,86
E4577,CSET201,October,85
E4577,CSET201,November,86
E4577,CSET201,December,82
E4578,CSET243,July,61
E4578,CSET243,August,55
E4578,CSET243,September,49
E4578,CSET243,October,47
E4578,CSET243,November,39
E4578,CSET243,December,29
E4578,CSET240,July,59
E4578,CSET240,August,57
E4578,CSET240,September,49
E4578,CSET240,October,47
E4578,CSET240,November,35
E4578,CSET240,December,37
E4578,CSET211,July,53
E4578,CSET211,August,55
E4578,CSET211,September,51
E4578,CSET211,October,48
E4578,CSET211,November,41
E4578,CSET211,December,33
E4578,CSET201,July,61
E4578,CSET201,August,57
E4578,CSET201,September,51
E4578,CSET201,October,48
E4578,CSET201,November,37
E4578,CSET201,December,31
E4579,CSET243,July,57
E4579,CSET243,August,51
E4579,CSET243,September,49
E4579,CSET243,October,40
E4579,CSET243,November,38
E4579,CSET243,December,30
E4579,CSET240,July,59
E4579,CSET240,August,52
E4579,CSET240,September,43
E4579,CSET240,October,40
E4579,CSET240,November,45
E4579,CSET240,December,34
E4579,CSET211,July,64
E4579,CSET211,August,55
E4579,CSET211,September,51
E4579,CSET211,October,46
E4579,CSET211,November,38
E4579,CSET211,December,34
E4579,CSET201,July,57
E4579,CSET201,August,53
E4579,CSET201,September,51
E4579,CSET201,October,45
E4579,CSET201,November,41
E4579,CSET201,December,35
E4580,CSET243,July,59
E4580,CSET243,August,54
E4580,CSET243,September,51
E4580,CSET243,October,40
E4580,CSET243,November,40
E4580,CSET243,December,35
E4580,CSET240,July,61
E4580,CSET240,August,60
E4580,CSET240,September,51
E4580,CSET240,October,41
E4580,CSET240,November,38
E4580,CSET240,December,30
E4580,CSET211,July,54
E4580,CSET211,August,48
E4580,CSET211,September,48
E4580,CSET211,October,43
E4580,CSET211,November,37
E4580,CSET211,December,35
E4580,CSET201,July,60
E4580,CSET201,August,50
E4580,CSET201,September,49
E4580,CSET201,October,42
E4580,CSET201,November,41
E4580,CSET201,December,39
E4581,CSET243,July,98
E4581,CSET243,August,99
E4581,CSET243,September,99
E4581,CSET243,October,100
E4581,CSET243,November,98
E4581,CSET243,December,100
E4581,CSET240,July,94
E4581,CSET240,August,100
E4581,CSET240,September,91
E4581,CSET240,October,97
E4581,CSET240,November,99
E4581,CSET240,December,94
E4581,CSET211,July,96
E4581,CSET211,August,99
E4581,CSET211,September,90
E4581,CSET211,October,98
E4581,CSET211,November,96
E4581,CSET211,December,94
E4581,CSET201,July,94
E4581,CSET201,August,93
E4581,CSET201,September,100
E4581,CSET201,October,97
E4581,CSET201,November,94
E4581,CSET201,December,97
E4582,CSET243,July,95
E4582,CSET243,August,97
E4582,CSET243,September,100
E4582,CSET243,October,100
E4582,CSET243,November,96
E4582,CSET243,December,96
E4582,CSET240,July,100
E4582,CSET240,August,100
E4582,CSET240,September,98
E4582,CSET240,October,96
E4582,CSET240,November,97
E4582,CSET240,December,100
E4582,CSET211,July,96
E4582,CSET211,August,100
E4582,CSET211,September,97
E4582,CSET211,October,96
E4582,CSET211,November,97
E4582,CSET211,December,95
E4582,CSET201,July,93
E4582,CSET201,August,96
E4582,CSET201,September,96
E4582,CSET201,October,96
E4582,CSET201,November,96
E4582,CSET201,December,99
E4583,CSET243,July,100
E4583,CSET243,August,99
E4583,CSET243,September,91
E4583,CSET243,October,93
E4583,CSET243,November,96
E4583,CSET243,December,96
E4583,CSET240,July,100
E4583,CSET240,August,96
E4583,CSET240,September,98
E4583,CSET240,October,93
E4583,CSET240,November,98
E4583,CSET240,December,96
E4583,CSET211,July,95
E4583,CSET211,August,95
E4583,CSET211,September,100
E4583,CSET211,October,97
E4583,CSET211,November,100
E4583,CSET211,December,99
E4583,CSET201,July,96
E4583,CSET201,August,98
E4583,CSET201,September,95
E4583,CSET201,October,97
E4583,CSET201,November,94
E4583,CSET201,December,98
E4584,CSET243,July,100
E4584,CSET243,August,98
E4584,CSET243,September,98
E4584,CSET243,October,94
E4584,CSET243,November,100
E4584,CSET243,December,94
E4584,CSET240,July,98
E4584,CSET240,August,98
E4584,CSET240,September,89
E4584,CSET240,October,98
E4584,CSET240,November,100
E4584,CSET240,December,100
E4584,CSET211,July,95
E4584,CSET211,August,100
E4584,CSET211,September,94
E4584,CSET211,October,93
E4584,CSET211,November,100
E4584,CSET211,December,100
E4584,CSET201,July,98
E4584,CSET201,August,96
E4584,CSET201,September,93
E4584,CSET201,October,100
E4584,CSET201,November,98
E4584,CSET201,December,99
E4585,CSET243,July,95
E4585,CSET243,August,92
E4585,CSET243,September,92
E4585,CSET243,October,87
E4585,CSET243,November,80
E4585,CSET243,December,86
E4585,CSET240,July,92
E4585,CSET240,August,85
E4585,CSET240,September,89
E4585,CSET240,October,87
E4585,CSET240,November,88
E4585,CSET240,December,82
E4585,CSET211,July,85
E4585,CSET211,August,83
E4585,CSET211,September,90
E4585,CSET211,October,86
E4585,CSET211,November,89
E4585,CSET211,December,85
E4585,CSET201,July,86
E4585,CSET201,August,93
E4585,CSET201,September,88
E4585,CSET201,October,91
E4585,CSET201,November,89
E4585,CSET201,December,79
E4586,CSET243,July,85
E4586,CSET243,August,90
E4586,CSET243,September,86
E4586,CSET243,October,84
E4586,CSET243,November,84
E4586,CSET243,December,86
E4586,CSET240,July,94
E4586,CSET240,August,90
E4586,CSET240,September,91
E4586,CSET240,October,86
E4586,CSET240,November,80
E4586,CSET240,December,82
E4586,CSET211,July,91
E4586,CSET211,August,84
E4586,CSET211,September,84
E4586,CSET211,October,86
E4586,CSET211,November,86
E4586,CSET211,December,84
E4586,CSET201,July,94
E4586,CSET201,August,87
E4586,CSET201,September,88
E4586,CSET201,October,83
E4586,CSET201,November,86
E4586,CSET201,December,85
E4587,CSET243,July,81
E4587,CSET243,August,72
E4587,CSET243,September,67
E4587,CSET243,October,68
E4587,CSET243,November,61
E4587,CSET243,December,57
E4587,CSET240,July,72
E4587,CSET240,August,76
E4587,CSET240,September,69
E4587,CSET240,October,67
E4587,CSET240,November,60
E4587,CSET240,December,62
E4587,CSET211,July,76
E4587,CSET211,August,70
E4587,CSET211,September,74
E4587,CSET211,October,62
E4587,CSET211,November,60
E4587,CSET211,December,62
E4587,CSET201,July,74
E4587,CSET201,August,72
E4587,CSET201,September,68
E4587,CSET201,October,66
E4587,CSET201,November,68
E4587,CSET201,December,52
E4588,CSET243,July,92
E4588,CSET243,August,89
E4588,CSET243,September,88
E4588,CSET243,October,91
E4588,CSET243,November,83
E4588,CSET243,December,88
E4588,CSET240,July,90
E4588,CSET240,August,91
E4588,CSET240,September,90
E4588,CSET240,October,83
E4588,CSET240,November,84
E4588,CSET240,December,84
E4588,CSET211,July,95
E4588,CSET211,August,84
E4588,CSET211,September,91
E4588,CSET211,October,86
E4588,CSET211,November,82
E4588,CSET211,December,84
E4588,CSET201,July,95
E4588,CSET201,August,86
E4588,CSET201,September,86
E4588,CSET201,October,90
E4588,CSET201,November,81
E4588,CSET201,December,81
E4589,CSET243,July,94
E4589,CSET243,August,97
E4589,CSET243,September,100
E4589,CSET243,October,98
E4589,CSET243,November,99
E4589,CSET243,December,100
E4589,CSET240,July,94
E4589,CSET240,August,95
E4589,CSET240,September,100
E4589,CSET240,October,100
E4589,CSET240,November,99
E4589,CSET240,December,93
E4589,CSET211,July,97
E4589,CSET211,August,94
E4589,CSET211,September,97
E4589,CSET211,October,100
E4589,CSET211,November,99
E4589,CSET211,December,99
E4589,CSET201,July,99
E4589,CSET201,August,99
E4589,CSET201,September,96
E4589,CSET201,October,99
E4589,CSET201,November,94
E4589,CSET201,December,99
E4590,CSET243,July,67
E4590,CSET243,August,50
E4590,CSET243,September,51
E4590,CSET243,October,53
E4590,CSET243,November,35
E4590,CSET243,December,32
E4590,CSET240,July,61
E4590,CSET240,August,55
E4590,CSET240,September,49
E4590,CSET240,October,47
E4590,CSET240,November,35
E4590,CSET240,December,31
E4590,CSET211,July,55
E4590,CSET211,August,54
E4590,CSET211,September,53
E4590,CSET211,October,38
E4590,CSET211,November,38
E4590,CSET211,December,32
E4590,CSET201,July,63
E4590,CSET201,August,59
E4590,CSET201,September,46
E4590,CSET201,October,43
E4590,CSET201,November,37
E4590,CSET201,December,29
E4591,CSET243,July,93
E4591,CSET243,August,92
E4591,CSET243,September,93
E4591,CSET243,October,86
E4591,CSET243,November,82
E4591,CSET243,December,81
E4591,CSET240,July,86
E4591,CSET240,August,92
E4591,CSET240,September,84
E4591,CSET240,October,84
E4591,CSET240,November,83
E4591,CSET240,December,78
E4591,CSET211,July,93
E4591,CSET211,August,89
E4591,CSET211,September,91
E4591,CSET211,October,89
E4591,CSET211,November,84
E4591,CSET211,December,90
E4591,CSET201,July,84
E4591,CSET201,August,88
E4591,CSET201,September,94
E4591,CSET201,October,83
E4591,CSET201,November,83
E4591,CSET201,December,84
E4592,CSET243,July,93
E4592,CSET243,August,93
E4592,CSET243,September,94
E4592,CSET243,October,90
E4592,CSET243,November,85
E4592,CSET243,December,85
E4592,CSET240,July,88
E4592,CSET240,August,89
E4592,CSET240,September,92
E4592,CSET240,October,88
E4592,CSET240,November,81
E4592,CSET240,December,87
E4592,CSET211,July,89
E4592,CSET211,August,94
E4592,CSET211,September,83
E4592,CSET211,October,90
E4592,CSET211,November,86
E4592,CSET211,December,85
E4592,CSET201,July,87
E4592,CSET201,August,90
E4592,CSET201,September,84
E4592,CSET201,October,85
E4592,CSET201,November,84
E4592,CSET201,December,82
E4593,CSET243,July,88
E4593,CSET243,August,90
E4593,CSET243,September,91
E4593,CSET243,October,88
E4593,CSET243,November,87
E4593,CSET243,December,89
E4593,CSET240,July,87
E4593,CSET240,August,90
E4593,CSET240,September,89
E4593,CSET240,October,88
E4593,CSET240,November,86
E4593,CSET240,December,81
E4593,CSET211,July,86
E4593,CSET211,August,88
E4593,CSET211,September,84
E4593,CSET211,October,87
E4593,CSET211,November,92
E4593,CSET211,December,87
E4593,CSET201,July,94
E4593,CSET201,August,91
E4593,CSET201,September,81
E4593,CSET201,October,79
E4593,CSET201,November,91
E4593,CSET201,December,85
E4594,CSET243,July,88
E4594,CSET243,August,85
E4594,CSET243,September,86
E4594,CSET243,October,91
E4594,CSET243,November,86
E4594,CSET243,December,81
E4594,CSET240,July,85
E4594,CSET240,August,85
E4594,CSET240,September,87
E4594,CSET240,October,92
E4594,CSET240,November,84
E4594,CSET240,December,80
E4594,CSET211,July,92
E4594,CSET211,August,91
E4594,CSET211,September,85
E4594,CSET211,October,88
E4594,CSET211,November,82
E4594,CSET211,December,85
E4594,CSET201,July,89
E4594,CSET201,August,87
E4594,CSET201,September,89
E4594,CSET201,October,89
E4594,CSET201,November,89
E4594,CSET201,December,79
E4595,CSET243,July,84
E4595,CSET243,August,90
E4595,CSET243,September,85
E4595,CSET243,October,88
E4595,CSET243,November,86
E4595,CSET243,December,84
E4595,CSET240,July,89
E4595,CSET240,August,89
E4595,CSET240,September,86
E4595,CSET240,October,80
E4595,CSET240,November,84
E4595,CSET240,December,85
E4595,CSET211,July,90
E4595,CSET211,August,92
E4595,CSET211,September,87
E4595,CSET211,October,85
E4595,CSET211,November,86
E4595,CSET211,December,91
E4595,CSET201,July,88
E4595,CSET201,August,86
E4595,CSET201,September,87
E4595,CSET201,October,86
E4595,CSET201,November,81
E4595,CSET201,December,87
E4596,CSET243,July,71
E4596,CSET243,August,69
E4596,CSET243,September,66
E4596,CSET243,October,66
E4596,CSET243,November,58
E4596,CSET243,December,61
E4596,CSET240,July,73
E4596,CSET240,August,72
E4596,CSET240,September,68
E4596,CSET240,October,66
E4596,CSET240,November,60
