studentID,Current_CGPA,CourseID,Quiz_1,Quiz_2,Quiz_3,Midterm
E4355,8.41,CSET240,66,100,91,79
E4355,8.41,CSET211,77,77,74,85
E4355,8.41,CSET201,96,96,100,88
E4356,7.97,CSET243,68,39,66,39
E4356,7.97,CSET240,72,79,83,75
E4356,7.97,CSET211,83,93,85,75
E4356,7.97,CSET201,87,88,98,95
E4357,8.39,CSET243,63,72,42,85
E4357,8.39,CSET240,79,86,68,82
E4357,8.39,CSET211,66,87,77,78
E4357,8.39,CSET201,89,96,81,91
E4358,7.54,CSET243,80,87,64,66
E4358,7.54,CSET240,89,74,100,84
E4358,7.54,CSET211,87,85,82,81
E4358,7.54,CSET201,85,100,87,89
E4359,7.89,CSET243,51,89,80,76
E4359,7.89,CSET240,85,72,95,80
E4359,7.89,CSET211,75,87,53,66
E4359,7.89,CSET201,83,89,82,93
E4360,8.57,CSET243,64,87,37,74
E4360,8.57,CSET240,70,58,92,62
E4360,8.57,CSET211,78,100,80,75
E4360,8.57,CSET201,91,96,94,84
E4361,9.05,CSET243,87,57,81,68
E4361,9.05,CSET240,96,86,85,88
E4361,9.05,CSET211,100,82,93,90
E4361,9.05,CSET201,98,98,92,100
E4362,8.72,CSET243,86,41,79,69
E4362,8.72,CSET240,96,98,77,74
E4362,8.72,CSET211,79,86,97,84
E4362,8.72,CSET201,95,100,97,94
E4363,9.16,CSET243,88,98,72,79
E4363,9.16,CSET240,87,69,100,72
E4363,9.16,CSET211,75,74,100,85
E4363,9.16,CSET201,100,89,100,100
E4364,8.32,CSET243,46,95,74,53
E4364,8.32,CSET240,77,87,69,94
E4364,8.32,CSET211,100,100,71,90
E4364,8.32,CSET201,86,100,95,91
E4365,7.43,CSET243,33,48,46,55
E4365,7.43,CSET240,66,83,60,71
E4365,7.43,CSET211,75,97,84,83
E4365,7.43,CSET201,86,67,77,77
E4366,8.76,CSET243,65,81,72,85
E4366,8.76,CSET240,83,75,83,87
E4366,8.76,CSET211,93,84,92,98
E4366,8.76,CSET201,100,98,100,100
E4367,8.52,CSET243,63,55,82,50
E4367,8.52,CSET240,76,51,60,56
E4367,8.52,CSET211,74,86,82,72
E4367,8.52,CSET201,88,96,90,91
E4368,7.83,CSET243,62,69,75,67
E4368,7.83,CSET240,77,98,61,97
E4368,7.83,CSET211,89,93,97,75
E4368,7.83,CSET201,86,92,88,89
E4369,7.6,CSET243,57,80,28,71
E4369,7.6,CSET240,93,79,72,77
E4369,7.6,CSET211,88,96,80,85
E4369,7.6,CSET201,100,94,91,90
E4370,7.0,CSET243,68,93,83,58
E4370,7.0,CSET240,39,89,70,80
E4370,7.0,CSET211,77,93,84,90
E4370,7.0,CSET201,90,80,85,80
E4371,6.04,CSET243,59,64,20,36
E4371,6.04,CSET240,36,41,64,42
E4371,6.04,CSET211,62,80,49,47
E4371,6.04,CSET201,60,64,61,51
E4372,5.88,CSET243,32,43,20,61
E4372,5.88,CSET240,46,63,49,63
E4372,5.88,CSET211,72,40,65,56
E4372,5.88,CSET201,74,70,57,63
E4373,5.75,CSET243,35,41,52,45
E4373,5.75,CSET240,36,38,36,44
E4373,5.75,CSET211,63,65,45,54
E4373,5.75,CSET201,65,54,70,61
E4374,8.0,CSET243,46,54,46,60
E4374,8.0,CSET240,79,45,95,75
E4374,8.0,CSET211,99,90,79,93
E4374,8.0,CSET201,92,90,100,83
E4375,8.78,CSET243,66,61,100,72
E4375,8.78,CSET240,98,51,85,73
E4375,8.78,CSET211,91,62,92,85
E4375,8.78,CSET201,91,100,100,97
E4376,8.33,CSET243,54,76,65,70
E4376,8.33,CSET240,90,70,99,60
E4376,8.33,CSET211,82,75,76,67
E4376,8.33,CSET201,96,81,100,91
E4377,6.94,CSET243,31,46,49,55
E4377,6.94,CSET240,44,49,66,63
E4377,6.94,CSET211,98,81,90,91
E4377,6.94,CSET201,92,89,87,97
E4378,5.57,CSET243,22,42,48,57
E4378,5.57,CSET240,50,42,71,46
E4378,5.57,CSET211,46,60,56,65
E4378,5.57,CSET201,58,64,56,64
E4379,8.29,CSET243,69,68,61,47
E4379,8.29,CSET240,93,63,78,75
E4379,8.29,CSET211,92,82,91,91
E4379,8.29,CSET201,91,91,97,85
E4380,5.03,CSET243,20,59,56,47
E4380,5.03,CSET240,34,76,36,36
E4380,5.03,CSET211,33,48,47,40
E4380,5.03,CSET201,73,65,66,63
E4381,5.78,CSET243,31,49,20,30
E4381,5.78,CSET240,64,49,43,65
E4381,5.78,CSET211,61,74,68,55
E4381,5.78,CSET201,53,69,63,58
E4382,7.51,CSET243,44,75,61,76
E4382,7.51,CSET240,72,59,74,53
E4382,7.51,CSET211,53,56,70,71
E4382,7.51,CSET201,100,78,88,87
E4383,8.56,CSET243,75,83,54,74
E4383,8.56,CSET240,93,91,87,85
E4383,8.56,CSET211,94,88,78,72
E4383,8.56,CSET201,80,93,95,91
E4384,7.96,CSET243,73,67,63,71
E4384,7.96,CSET240,74,92,71,39
E4384,7.96,CSET211,78,65,80,97
E4384,7.96,CSET201,88,86,91,89
E4385,4.95,CSET243,40,20,61,42
E4385,4.95,CSET240,54,57,51,49
E4385,4.95,CSET211,56,49,56,67
E4385,4.95,CSET201,70,65,65,69
E4386,4.64,CSET243,20,20,23,29
E4386,4.64,CSET240,51,84,45,51
E4386,4.64,CSET211,51,72,62,63
E4386,4.64,CSET201,52,54,68,53
E4387,7.58,CSET243,71,62,44,63
E4387,7.58,CSET240,67,78,74,84
E4387,7.58,CSET211,82,62,96,97
E4387,7.58,CSET201,81,86,80,89
E4388,8.04,CSET243,80,62,39,63
E4388,8.04,CSET240,72,83,67,80
E4388,8.04,CSET211,79,71,71,78
E4388,8.04,CSET201,90,85,100,87
E4389,5.55,CSET243,40,33,61,54
E4389,5.55,CSET240,67,50,42,51
E4389,5.55,CSET211,60,57,60,44
E4389,5.55,CSET201,54,71,70,63
E4390,8.04,CSET243,68,68,100,68
E4390,8.04,CSET240,88,59,86,95
E4390,8.04,CSET211,77,91,92,83
E4390,8.04,CSET201,85,100,90,94
E4391,7.92,CSET243,90,75,69,67
E4391,7.92,CSET240,52,70,58,78
E4391,7.92,CSET211,86,86,80,81
E4391,7.92,CSET201,86,84,81,94
E4392,6.39,CSET243,56,56,55,60
E4392,6.39,CSET240,78,89,88,70
E4392,6.39,CSET211,82,75,74,71
E4392,6.39,CSET201,86,81,86,77
E4393,5.47,CSET243,47,20,61,39
E4393,5.47,CSET240,58,39,51,54
E4393,5.47,CSET211,59,65,56,53
E4393,5.47,CSET201,63,66,65,55
E4394,8.39,CSET243,53,54,72,70
E4394,8.39,CSET240,83,89,67,69
E4394,8.39,CSET211,83,99,74,86
E4394,8.39,CSET201,81,89,81,91
E4395,9.07,CSET243,52,69,73,73
E4395,9.07,CSET240,84,67,68,80
E4395,9.07,CSET211,84,83,78,97
E4395,9.07,CSET201,100,98,98,91
E4396,5.57,CSET243,28,24,23,31
E4396,5.57,CSET240,33,47,29,54
E4396,5.57,CSET211,65,62,38,62
E4396,5.57,CSET201,64,43,54,65
E4397,7.75,CSET243,77,84,87,81
E4397,7.75,CSET240,64,90,95,75
E4397,7.75,CSET211,66,81,76,86
E4397,7.75,CSET201,91,96,96,89
E4398,7.81,CSET243,51,37,52,56
E4398,7.81,CSET240,65,52,60,93
E4398,7.81,CSET211,67,79,96,67
E4398,7.81,CSET201,100,85,100,98
E4399,8.69,CSET243,75,75,44,71
E4399,8.69,CSET240,100,73,81,88
E4399,8.69,CSET211,100,83,100,83
E4399,8.69,CSET201,93,100,85,100
E4400,8.17,CSET243,62,64,68,59
E4400,8.17,CSET240,71,58,68,81
E4400,8.17,CSET211,79,61,76,87
E4400,8.17,CSET201,84,100,93,94
E4401,8.05,CSET243,66,33,73,80
E4401,8.05,CSET240,87,82,98,67
E4401,8.05,CSET211,81,85,90,89
E4401,8.05,CSET201,95,80,81,89
E4402,9.02,CSET243,63,74,75,72
E4402,9.02,CSET240,58,86,73,73
E4402,9.02,CSET211,84,100,83,100
E4402,9.02,CSET201,90,89,96,100
E4403,8.92,CSET243,52,87,72,62
E4403,8.92,CSET240,89,77,61,75
E4403,8.92,CSET211,76,100,82,96
E4403,8.92,CSET201,100,97,96,89
E4404,8.35,CSET243,44,60,60,61
E4404,8.35,CSET240,68,87,77,87
E4404,8.35,CSET211,81,81,75,91
E4404,8.35,CSET201,91,96,84,90
E4405,7.91,CSET243,73,50,98,68
E4405,7.91,CSET240,81,79,71,61
E4405,7.91,CSET211,72,62,90,85
E4405,7.91,CSET201,86,94,93,90
E4406,9.04,CSET243,88,93,81,77
E4406,9.04,CSET240,76,81,87,89
E4406,9.04,CSET211,78,100,93,99
E4406,9.04,CSET201,99,98,100,95
E4407,8.97,CSET243,64,69,89,69
E4407,8.97,CSET240,67,97,94,75
E4407,8.97,CSET211,65,69,100,80
E4407,8.97,CSET201,84,91,100,95
E4408,8.03,CSET243,44,51,74,79
E4408,8.03,CSET240,60,66,78,74
E4408,8.03,CSET211,86,75,64,83
E4408,8.03,CSET201,91,95,91,90
E4409,7.92,CSET243,43,99,36,29
E4409,7.92,CSET240,53,69,94,72
E4409,7.92,CSET211,100,78,76,76
E4409,7.92,CSET201,96,90,91,88
E4410,8.8,CSET243,61,93,83,69
E4410,8.8,CSET240,100,94,89,88
E4410,8.8,CSET211,85,85,85,85
E4410,8.8,CSET201,90,91,95,100
E4411,5.0,CSET243,20,40,42,29
E4411,5.0,CSET240,30,47,50,49
E4411,5.0,CSET211,37,76,69,57
E4411,5.0,CSET201,55,52,56,68
E4412,7.66,CSET243,66,59,80,28
E4412,7.66,CSET240,70,71,65,75
E4412,7.66,CSET211,90,82,81,71
E4412,7.66,CSET201,89,100,90,96
E4413,5.49,CSET243,34,20,28,43
E4413,5.49,CSET240,36,31,33,52
E4413,5.49,CSET211,56,74,47,53
E4413,5.49,CSET201,61,60,71,56
E4414,8.19,CSET243,60,45,67,56
E4414,8.19,CSET240,66,90,75,87
E4414,8.19,CSET211,81,84,92,86
E4414,8.19,CSET201,90,83,89,85
E4415,7.55,CSET243,52,63,58,55
E4415,7.55,CSET240,93,79,73,73
E4415,7.55,CSET211,100,79,67,89
E4415,7.55,CSET201,89,91,89,98
E4416,7.13,CSET243,33,71,69,51
E4416,7.13,CSET240,82,90,98,77
E4416,7.13,CSET211,69,51,76,69
E4416,7.13,CSET201,86,84,72,81
E4417,7.83,CSET243,75,74,77,90
E4417,7.83,CSET240,65,78,85,67
E4417,7.83,CSET211,79,78,77,91
E4417,7.83,CSET201,88,91,92,98
E4418,7.91,CSET243,56,82,42,49
E4418,7.91,CSET240,75,52,86,69
E4418,7.91,CSET211,81,76,97,83
E4418,7.91,CSET201,78,93,92,86
E4419,7.82,CSET243,73,75,66,40
E4419,7.82,CSET240,79,76,59,90
E4419,7.82,CSET211,77,86,75,82
E4419,7.82,CSET201,81,93,93,86
E4420,8.22,CSET243,86,46,60,54
E4420,8.22,CSET240,89,55,83,68
E4420,8.22,CSET211,69,84,90,80
E4420,8.22,CSET201,89,88,89,94
E4421,7.76,CSET243,65,80,46,57
E4421,7.76,CSET240,75,75,80,84
E4421,7.76,CSET211,75,89,85,96
E4421,7.76,CSET201,89,81,85,88
E4422,7.19,CSET243,51,73,49,52
E4422,7.19,CSET240,68,91,60,64
E4422,7.19,CSET211,60,61,70,76
E4422,7.19,CSET201,88,85,86,82
E4423,7.72,CSET243,87,70,76,71
E4423,7.72,CSET240,67,73,83,65
E4423,7.72,CSET211,90,95,85,93
E4423,7.72,CSET201,92,84,89,82
E4424,7.46,CSET243,66,49,41,69
E4424,7.46,CSET240,69,72,67,100
E4424,7.46,CSET211,80,88,64,69
E4424,7.46,CSET201,90,75,88,81
E4425,8.19,CSET243,50,59,53,93
E4425,8.19,CSET240,61,78,61,74
E4425,8.19,CSET211,61,80,77,63
E4425,8.19,CSET201,84,83,79,82
E4426,5.48,CSET243,20,22,24,30
E4426,5.48,CSET240,23,29,41,55
E4426,5.48,CSET211,50,69,65,66
E4426,5.48,CSET201,59,66,54,59
E4427,5.66,CSET243,38,48,20,54
E4427,5.66,CSET240,30,56,64,51
E4427,5.66,CSET211,41,48,61,50
E4427,5.66,CSET201,59,66,54,69
E4428,7.76,CSET243,47,62,81,78
E4428,7.76,CSET240,58,78,94,86
E4428,7.76,CSET211,100,93,89,73
E4428,7.76,CSET201,85,92,88,90
E4429,7.9,CSET243,70,73,68,60
E4429,7.9,CSET240,82,68,60,74
E4429,7.9,CSET211,97,100,79,88
E4429,7.9,CSET201,79,89,82,99
E4430,9.11,CSET243,79,58,63,58
E4430,9.11,CSET240,66,93,100,72
E4430,9.11,CSET211,74,80,85,92
E4430,9.11,CSET201,100,85,100,90
E4431,5.76,CSET243,47,56,38,54
E4431,5.76,CSET240,60,52,58,48
E4431,5.76,CSET211,56,68,56,58
E4431,5.76,CSET201,59,77,72,62
E4432,8.16,CSET243,41,75,86,51
E4432,8.16,CSET240,81,61,91,80
E4432,8.16,CSET211,69,95,100,65
E4432,8.16,CSET201,85,84,100,93
E4433,5.87,CSET243,39,36,20,35
E4433,5.87,CSET240,56,47,71,46
E4433,5.87,CSET211,73,46,55,64
E4433,5.87,CSET201,55,60,67,58
E4434,8.82,CSET243,49,82,81,91
E4434,8.82,CSET240,74,85,91,79
E4434,8.82,CSET211,78,87,100,88
E4434,8.82,CSET201,100,100,98,96
E4435,9.32,CSET243,72,72,74,84
E4435,9.32,CSET240,89,78,100,73
E4435,9.32,CSET211,84,76,92,92
E4435,9.32,CSET201,100,96,100,100
E4436,8.8,CSET243,69,92,81,38
E4436,8.8,CSET240,95,84,91,81
E4436,8.8,CSET211,100,63,84,100
E4436,8.8,CSET201,100,95,96,96
E4437,7.87,CSET243,64,76,51,67
E4437,7.87,CSET240,56,78,74,79
E4437,7.87,CSET211,99,75,72,77
E4437,7.87,CSET201,94,88,87,94
E4438,7.16,CSET243,80,49,51,83
E4438,7.16,CSET240,83,91,85,91
E4438,7.16,CSET211,87,75,80,89
E4438,7.16,CSET201,88,97,83,95
E4439,8.33,CSET243,61,60,64,72
E4439,8.33,CSET240,87,86,87,54
E4439,8.33,CSET211,100,80,72,73
E4439,8.33,CSET201,71,100,91,92
E4440,8.6,CSET243,69,79,67,89
E4440,8.6,CSET240,81,84,84,77
E4440,8.6,CSET211,89,100,85,83
E4440,8.6,CSET201,95,89,97,96
E4441,9.02,CSET243,72,69,80,66
E4441,9.02,CSET240,75,80,82,84
E4441,9.02,CSET211,92,86,83,93
E4441,9.02,CSET201,100,100,100,100
E4442,8.78,CSET243,67,55,39,72
E4442,8.78,CSET240,88,64,100,90
E4442,8.78,CSET211,66,100,69,77
E4442,8.78,CSET201,96,100,97,90
E4443,5.2,CSET243,45,41,49,44
E4443,5.2,CSET240,43,41,41,36
E4443,5.2,CSET211,49,58,66,55
E4443,5.2,CSET201,61,61,64,60
E4444,8.78,CSET243,99,65,71,70
E4444,8.78,CSET240,76,74,68,75
E4444,8.78,CSET211,85,88,62,68
E4444,8.78,CSET201,92,95,100,100
E4445,9.34,CSET243,58,68,72,79
E4445,9.34,CSET240,100,73,86,58
E4445,9.34,CSET211,100,100,83,98
E4445,9.34,CSET201,99,75,100,100
E4446,6.77,CSET243,48,44,50,56
E4446,6.77,CSET240,79,59,83,78
E4446,6.77,CSET211,82,68,97,85
E4446,6.77,CSET201,81,100,91,90
E4447,4.59,CSET243,48,41,38,34
E4447,4.59,CSET240,68,53,27,52
E4447,4.59,CSET211,42,56,60,60
E4447,4.59,CSET201,69,60,72,67
E4448,8.34,CSET243,30,57,77,70
E4448,8.34,CSET240,76,77,83,66
E4448,8.34,CSET211,89,67,80,88
E4448,8.34,CSET201,85,95,75,83
E4449,5.22,CSET243,32,20,20,46
E4449,5.22,CSET240,56,45,66,37
E4449,5.22,CSET211,72,40,56,48
E4449,5.22,CSET201,63,59,75,56
E4450,8.26,CSET243,76,58,65,73
E4450,8.26,CSET240,71,81,82,91
E4450,8.26,CSET211,90,84,81,83
E4450,8.26,CSET201,81,92,87,82
E4451,7.46,CSET243,69,69,75,52
E4451,7.46,CSET240,66,60,100,48
E4451,7.46,CSET211,55,79,70,71
E4451,7.46,CSET201,87,83,93,91
E4452,7.85,CSET243,87,100,90,80
E4452,7.85,CSET240,64,68,77,77
E4452,7.85,CSET211,89,89,86,76
E4452,7.85,CSET201,100,93,94,94
E4453,7.01,CSET243,50,47,67,51
E4453,7.01,CSET240,68,83,62,61
E4453,7.01,CSET211,71,66,60,73
E4453,7.01,CSET201,73,76,56,67
E4454,7.03,CSET243,63,59,43,51
E4454,7.03,CSET240,58,80,40,57
E4454,7.03,CSET211,79,90,46,88
E4454,7.03,CSET201,89,92,89,87
E4455,7.95,CSET243,64,54,51,63
E4455,7.95,CSET240,99,77,90,70
E4455,7.95,CSET211,71,100,63,93
E4455,7.95,CSET201,98,82,82,95
E4456,8.0,CSET243,67,52,67,68
E4456,8.0,CSET240,66,88,71,78
E4456,8.0,CSET211,93,92,87,80
E4456,8.0,CSET201,80,95,94,91
E4457,8.85,CSET243,62,71,93,76
E4457,8.85,CSET240,84,87,78,94
E4457,8.85,CSET211,79,63,97,85
E4457,8.85,CSET201,83,93,99,89
E4458,7.25,CSET243,47,45,39,63
E4458,7.25,CSET240,81,88,89,60
E4458,7.25,CSET211,72,76,66,89
E4458,7.25,CSET201,81,87,79,74
E4459,8.27,CSET243,54,72,70,83
E4459,8.27,CSET240,66,75,58,88
E4459,8.27,CSET211,70,93,66,100
E4459,8.27,CSET201,87,78,83,93
E4460,6.05,CSET243,67,64,64,41
E4460,6.05,CSET240,70,58,74,74
E4460,6.05,CSET211,79,78,94,100
E4460,6.05,CSET201,98,95,88,79
E4461,7.72,CSET243,73,66,44,80
E4461,7.72,CSET240,57,87,72,71
E4461,7.72,CSET211,76,77,88,98
E4461,7.72,CSET201,88,90,89,86
E4462,8.02,CSET243,83,58,70,81
E4462,8.02,CSET240,82,68,99,82
E4462,8.02,CSET211,72,77,100,89
E4462,8.02,CSET201,95,84,82,94
E4463,8.68,CSET243,91,57,41,79
E4463,8.68,CSET240,75,61,48,72
E4463,8.68,CSET211,87,77,88,75
E4463,8.68,CSET201,94,100,95,90
E4464,7.84,CSET243,78,35,56,76
E4464,7.84,CSET240,94,68,91,76
E4464,7.84,CSET211,91,86,91,99
E4464,7.84,CSET201,88,99,94,95
E4465,8.86,CSET243,87,58,83,77
E4465,8.86,CSET240,100,91,73,77
E4465,8.86,CSET211,88,94,100,90
E4465,8.86,CSET201,100,96,96,94
E4466,8.53,CSET243,55,83,68,58
E4466,8.53,CSET240,65,56,62,63
E4466,8.53,CSET211,78,78,56,70
E4466,8.53,CSET201,84,86,100,90
E4467,5.46,CSET243,30,20,47,36
E4467,5.46,CSET240,38,53,60,28
E4467,5.46,CSET211,51,72,51,54
E4467,5.46,CSET201,70,66,67,59
E4468,7.43,CSET243,80,46,55,74
E4468,7.43,CSET240,74,80,81,71
E4468,7.43,CSET211,92,83,79,72
E4468,7.43,CSET201,93,72,88,88
E4469,8.86,CSET243,67,89,62,59
E4469,8.86,CSET240,95,70,76,77
E4469,8.86,CSET211,92,90,75,95
E4469,8.86,CSET201,99,96,100,99
E4470,8.69,CSET243,82,80,88,53
E4470,8.69,CSET240,61,79,100,89
E4470,8.69,CSET211,100,97,100,86
E4470,8.69,CSET201,100,86,90,92
E4471,8.71,CSET243,73,86,66,84
E4471,8.71,CSET240,79,69,95,71
E4471,8.71,CSET211,100,97,100,82
E4471,8.71,CSET201,89,100,100,100
E4472,7.57,CSET243,59,82,41,65
E4472,7.57,CSET240,80,85,86,87
E4472,7.57,CSET211,76,75,81,96
E4472,7.57,CSET201,87,94,93,87
E4473,8.98,CSET243,56,57,88,67
E4473,8.98,CSET240,93,100,93,98
E4473,8.98,CSET211,82,88,100,81
E4473,8.98,CSET201,89,85,100,93
E4474,8.46,CSET243,67,44,50,58
E4474,8.46,CSET240,57,56,61,69
E4474,8.46,CSET211,90,71,52,63
E4474,8.46,CSET201,95,87,74,98
E4475,5.68,CSET243,41,20,43,31
E4475,5.68,CSET240,41,50,83,56
E4475,5.68,CSET211,59,71,53,58
E4475,5.68,CSET201,69,54,38,63
E4476,8.26,CSET243,100,71,59,60
E4476,8.26,CSET240,80,74,70,66
E4476,8.26,CSET211,90,66,86,84
E4476,8.26,CSET201,92,82,82,93
E4477,7.95,CSET243,95,81,53,69
E4477,7.95,CSET240,82,65,88,58
E4477,7.95,CSET211,87,76,61,73
E4477,7.95,CSET201,91,89,87,84
E4478,7.88,CSET243,87,53,77,71
E4478,7.88,CSET240,80,72,100,82
E4478,7.88,CSET211,81,73,72,93
E4478,7.88,CSET201,94,90,74,90
E4479,8.85,CSET243,79,49,71,61
E4479,8.85,CSET240,53,94,75,100
E4479,8.85,CSET211,97,91,94,88
E4479,8.85,CSET201,100,91,100,100
E4480,8.84,CSET243,54,58,71,78
E4480,8.84,CSET240,87,80,81,87
E4480,8.84,CSET211,78,100,80,73
E4480,8.84,CSET201,100,97,97,92
E4481,6.16,CSET243,36,45,24,25
E4481,6.16,CSET240,47,66,58,48
E4481,6.16,CSET211,80,50,46,62
E4481,6.16,CSET201,63,72,53,62
E4482,8.07,CSET243,93,84,66,64
E4482,8.07,CSET240,80,71,89,71
E4482,8.07,CSET211,93,71,100,65
E4482,8.07,CSET201,84,95,91,89
E4483,6.33,CSET243,31,78,74,31
E4483,6.33,CSET240,100,72,83,90
E4483,6.33,CSET211,85,67,69,70
E4483,6.33,CSET201,69,78,90,79
E4484,8.22,CSET243,87,64,63,51
E4484,8.22,CSET240,94,100,67,59
E4484,8.22,CSET211,85,97,79,75
E4484,8.22,CSET201,92,91,94,89
E4485,8.34,CSET243,80,50,71,59
E4485,8.34,CSET240,48,95,95,85
E4485,8.34,CSET211,56,93,81,70
E4485,8.34,CSET201,82,90,89,86
E4486,9.03,CSET243,80,83,78,77
E4486,9.03,CSET240,82,81,97,96
E4486,9.03,CSET211,94,79,90,62
E4486,9.03,CSET201,97,93,100,99
E4487,8.07,CSET243,80,63,77,71
E4487,8.07,CSET240,67,80,94,72
E4487,8.07,CSET211,53,72,79,91
E4487,8.07,CSET201,80,90,90,95
E4488,7.57,CSET243,61,67,81,82
E4488,7.57,CSET240,79,78,79,62
E4488,7.57,CSET211,77,79,66,72
E4488,7.57,CSET201,94,84,84,87
E4489,5.38,CSET243,42,48,29,28
E4489,5.38,CSET240,51,40,46,65
E4489,5.38,CSET211,40,53,48,46
E4489,5.38,CSET201,60,71,66,69
E4490,9.29,CSET243,60,78,82,65
E4490,9.29,CSET240,76,83,73,81
E4490,9.29,CSET211,85,80,94,71
E4490,9.29,CSET201,88,99,100,100
E4491,8.27,CSET243,44,56,59,75
E4491,8.27,CSET240,100,92,97,60
E4491,8.27,CSET211,71,69,81,61
E4491,8.27,CSET201,92,93,86,99
E4492,9.05,CSET243,97,91,72,69
E4492,9.05,CSET240,93,99,84,68
E4492,9.05,CSET211,80,85,100,85
E4492,9.05,CSET201,89,97,96,94
E4493,6.6,CSET243,68,58,46,55
E4493,6.6,CSET240,61,70,67,85
E4493,6.6,CSET211,61,76,82,72
E4493,6.6,CSET201,75,82,88,82
E4494,5.78,CSET243,67,33,32,27
E4494,5.78,CSET240,42,51,56,43
E4494,5.78,CSET211,51,48,43,61
E4494,5.78,CSET201,65,70,55,68
E4495,6.45,CSET243,41,26,73,49
E4495,6.45,CSET240,75,88,28,76
E4495,6.45,CSET211,72,88,96,73
E4495,6.45,CSET201,85,83,86,78
E4496,7.97,CSET243,65,51,74,51
E4496,7.97,CSET240,67,73,81,88
E4496,7.97,CSET211,85,100,85,72
E4496,7.97,CSET201,98,83,98,86
E4497,9.0,CSET243,55,70,38,52
E4497,9.0,CSET240,94,95,67,88
E4497,9.0,CSET211,82,100,80,100
E4497,9.0,CSET201,100,83,100,100
E4498,8.24,CSET243,48,32,66,47
E4498,8.24,CSET240,72,80,100,78
E4498,8.24,CSET211,68,74,72,84
E4498,8.24,CSET201,100,90,97,87
E4499,8.07,CSET243,54,40,45,71
E4499,8.07,CSET240,88,87,69,80
E4499,8.07,CSET211,79,79,71,79
E4499,8.07,CSET201,86,94,90,89
E4500,6.16,CSET243,20,32,44,30
E4500,6.16,CSET240,40,65,52,55
E4500,6.16,CSET211,61,59,54,45
E4500,6.16,CSET201,72,53,64,70
E4501,8.05,CSET243,62,81,53,65
E4501,8.05,CSET240,82,89,66,72
E4501,8.05,CSET211,66,90,70,72
E4501,8.05,CSET201,81,85,90,93
E4502,7.04,CSET243,49,74,60,47
E4502,7.04,CSET240,57,69,72,80
E4502,7.04,CSET211,59,74,65,63
E4502,7.04,CSET201,98,86,83,94
E4503,8.87,CSET243,85,76,75,65
E4503,8.87,CSET240,79,85,82,72
E4503,8.87,CSET211,83,74,85,99
E4503,8.87,CSET201,100,94,100,100
E4504,5.69,CSET243,44,41,37,20
E4504,5.69,CSET240,71,70,47,53
E4504,5.69,CSET211,49,41,45,45
E4504,5.69,CSET201,64,65,58,57
E4505,8.11,CSET243,53,71,75,61
E4505,8.11,CSET240,82,89,85,83
E4505,8.11,CSET211,75,77,80,91
E4505,8.11,CSET201,93,85,100,97
E4506,5.89,CSET243,26,35,20,42
E4506,5.89,CSET240,54,54,61,53
E4506,5.89,CSET211,55,54,46,44
E4506,5.89,CSET201,69,56,65,72
E4507,6.22,CSET243,75,63,76,65
E4507,6.22,CSET240,88,73,83,52
E4507,6.22,CSET211,100,82,93,82
E4507,6.22,CSET201,80,87,83,84
E4508,5.8,CSET243,28,51,24,30
E4508,5.8,CSET240,58,42,45,46
E4508,5.8,CSET211,56,42,60,54
E4508,5.8,CSET201,65,56,75,59
E4509,8.32,CSET243,53,66,43,72
E4509,8.32,CSET240,56,72,79,75
E4509,8.32,CSET211,85,93,85,76
E4509,8.32,CSET201,89,96,92,100
E4510,7.98,CSET243,77,76,67,57
E4510,7.98,CSET240,100,62,65,66
E4510,7.98,CSET211,77,85,69,80
E4510,7.98,CSET201,97,87,96,92
E4511,6.56,CSET243,100,56,55,67
E4511,6.56,CSET240,88,95,72,81
E4511,6.56,CSET211,84,69,88,77
E4511,6.56,CSET201,94,100,81,88
E4512,9.07,CSET243,64,54,56,61
E4512,9.07,CSET240,92,97,100,73
E4512,9.07,CSET211,100,86,97,92
E4512,9.07,CSET201,100,100,100,98
E4513,7.47,CSET243,85,60,78,73
E4513,7.47,CSET240,76,91,76,80
E4513,7.47,CSET211,78,60,76,79
E4513,7.47,CSET201,85,91,83,80
E4514,7.92,CSET243,78,68,52,82
E4514,7.92,CSET240,67,86,69,62
E4514,7.92,CSET211,95,81,74,77
E4514,7.92,CSET201,94,88,94,86
E4515,8.29,CSET243,72,44,76,50
E4515,8.29,CSET240,56,86,74,68
E4515,8.29,CSET211,86,93,100,100
E4515,8.29,CSET201,93,95,85,87
E4516,8.08,CSET243,78,63,74,54
E4516,8.08,CSET240,67,91,57,69
E4516,8.08,CSET211,100,94,75,91
E4516,8.08,CSET201,100,81,82,97
E4517,7.67,CSET243,57,74,66,67
E4517,7.67,CSET240,78,77,69,78
E4517,7.67,CSET211,85,68,73,80
E4517,7.67,CSET201,91,100,89,90
E4518,7.05,CSET243,51,43,62,58
E4518,7.05,CSET240,74,89,90,77
E4518,7.05,CSET211,80,65,63,78
E4518,7.05,CSET201,99,100,82,87
E4519,8.81,CSET243,78,78,90,88
E4519,8.81,CSET240,90,89,68,78
E4519,8.81,CSET211,83,100,89,80
E4519,8.81,CSET201,95,80,100,100
E4520,9.16,CSET243,74,79,48,70
E4520,9.16,CSET240,84,96,84,100
E4520,9.16,CSET211,87,100,78,86
E4520,9.16,CSET201,100,96,100,100
E4521,9.27,CSET243,64,84,77,73
